Entity,Code,Year,"Transport (per capita) (CAIT, 2020)"
Guatemala,GTM,2011,0.37460699712355344
Guatemala,GTM,2012,0.3667081396110274
Guatemala,GTM,2013,0.3783021287509618
Guatemala,GTM,2014,0.4082145324373548
Guatemala,GTM,2015,0.4553285749446222
Guatemala,GTM,2016,0.4824217572212507
Haiti,HTI,1990,0.05683432793407218
Haiti,HTI,1991,0.05571806658308957
Haiti,HTI,1992,0.05465227490094276
Haiti,HTI,1993,0.05361211633829246
Haiti,HTI,1994,0.013154433043935806
Haiti,HTI,1995,0.0645577792123951
Haiti,HTI,1996,0.07607455306200075
Haiti,HTI,1997,0.07471049682480388
Haiti,HTI,1998,0.07339449541284403
Haiti,HTI,1999,0.08414472893376607
Haiti,HTI,2000,0.08270321361058601
Haiti,HTI,2001,0.09292600766639564
Haiti,HTI,2002,0.09138679460817913
Haiti,HTI,2003,0.0898876404494382
Haiti,HTI,2004,0.12158726649718139
Haiti,HTI,2005,0.13050570962479607
Haiti,HTI,2006,0.12841091492776885
Haiti,HTI,2007,0.1369141653501843
Haiti,HTI,2008,0.13475691924950764
Haiti,HTI,2009,0.13268013880383753
Haiti,HTI,2010,0.11056387576640869
Haiti,HTI,2011,0.10891089108910891
Haiti,HTI,2012,0.097551458394303
Haiti,HTI,2013,0.08653014133256419
Haiti,HTI,2014,0.11375485828040573
Haiti,HTI,2015,0.13089005235602091
Haiti,HTI,2016,0.12915129151291513
Honduras,HND,1990,0.20181634712411706
Honduras,HND,1991,0.19611688566385566
Honduras,HND,1992,0.22878932316491896
Honduras,HND,1993,0.2410085279940675
Honduras,HND,1994,0.27031897639214275
Honduras,HND,1995,0.26274303730951126
Honduras,HND,1996,0.2553191489361702
Honduras,HND,1997,0.26463777704267283
Honduras,HND,1998,0.28938906752411575
Honduras,HND,1999,0.32827888072534
Honduras,HND,2000,0.3193916349809886
Honduras,HND,2001,0.34063981042654023
Honduras,HND,2002,0.33193823062490974
Honduras,HND,2003,0.32367013791162397
Honduras,HND,2004,0.3158039269531786
Honduras,HND,2005,0.3083523260490682
Honduras,HND,2006,0.2881844380403459
Honduras,HND,2007,0.4097835830452043
Honduras,HND,2008,0.37589274527001626
Honduras,HND,2009,0.3803214329530119
Honduras,HND,2010,0.3727305518816881
Honduras,HND,2011,0.3773139959910388
Honduras,HND,2012,0.38190024302742737
Honduras,HND,2013,0.37504261847937265
Honduras,HND,2014,0.39079946404644933
Honduras,HND,2015,0.44990672665423015
Honduras,HND,2016,0.44223924064286485
Hungary,HUN,1990,0.8094825093957791
Hungary,HUN,1991,0.7140789346714272
Hungary,HUN,1992,0.6853943430833092
Hungary,HUN,1993,0.6853943430833092
Hungary,HUN,1994,0.6661517667503379
Hungary,HUN,1995,0.6860566238283892
Hungary,HUN,1996,0.6871854432830041
Hungary,HUN,1997,0.7275902211874272
Hungary,HUN,1998,0.8171206225680934
Hungary,HUN,1999,0.8683774026734317
Hungary,HUN,2000,0.8707562860776832
Hungary,HUN,2001,0.9123908564701266
Hungary,HUN,2002,0.9835743090390479
Hungary,HUN,2003,1.0255398875850508
Hungary,HUN,2004,1.0777140597192012
Hungary,HUN,2005,1.1699385286535793
Hungary,HUN,2006,1.2529832935560858
Hungary,HUN,2007,1.2968874700718276
Hungary,HUN,2008,1.291032826261009
Hungary,HUN,2009,1.2852696053820665
Hungary,HUN,2010,1.1685302709781404
Hungary,HUN,2011,1.091350040420372
Hungary,HUN,2012,1.0644768856447688
Hungary,HUN,2013,0.9965426072808623
Hungary,HUN,2014,1.1116777154513005
Hungary,HUN,2015,1.2170177950501126
Hungary,HUN,2016,1.2508971598482517
Iceland,ISL,1990,2.352941176470588
Iceland,ISL,1991,2.3255813953488373
Iceland,ISL,1992,2.3076923076923075
Iceland,ISL,1993,2.2813688212927756
Iceland,ISL,1994,2.641509433962264
Iceland,ISL,1995,2.2388059701492535
Iceland,ISL,1996,2.5925925925925926
Iceland,ISL,1997,2.1978021978021975
Iceland,ISL,1998,2.1818181818181817
Iceland,ISL,1999,2.158273381294964
Iceland,ISL,2000,2.142857142857143
Iceland,ISL,2001,2.1201413427561837
Iceland,ISL,2002,2.1052631578947367
Iceland,ISL,2003,2.0833333333333335
Iceland,ISL,2004,2.4054982817869415
Iceland,ISL,2005,2.3728813559322033
Iceland,ISL,2006,3
Iceland,ISL,2007,3.2786885245901636
Iceland,ISL,2008,2.8938906752411575
Iceland,ISL,2009,2.848101265822785
Iceland,ISL,2010,2.5
Iceland,ISL,2011,2.476780185758514
Iceland,ISL,2012,2.4539877300613497
Iceland,ISL,2013,2.446483180428135
Iceland,ISL,2014,2.43161094224924
Iceland,ISL,2015,2.4242424242424243
Iceland,ISL,2016,2.7108433734939763
India,IND,1990,0.07374512906551858
India,IND,1991,0.07506117452063714
India,IND,1992,0.07533209289859558
India,IND,1993,0.07396991778444198
India,IND,1994,0.07487293935288529
India,IND,1995,0.08123055404856568
India,IND,1996,0.08530434276713313
India,IND,1997,0.08572285217617272
India,IND,1998,0.08710288460898621
India,IND,1999,0.08987937228755037
India,IND,2000,0.09000772306014901
India,IND,2001,0.08827906451175803
India,IND,2002,0.08936109171895135
India,IND,2003,0.08951682062624161
India,IND,2004,0.09560711509566944
India,IND,2005,0.09994684744743386
India,IND,2006,0.10270394061343435
India,IND,2007,0.11984358198234064
India,IND,2008,0.13492467245486628
India,IND,2009,0.145599262057938
India,IND,2010,0.1549890229206809
India,IND,2011,0.1657218176932035
India,IND,2012,0.1731738576542238
India,IND,2013,0.17465073974339676
India,IND,2014,0.17983931448328339
India,IND,2015,0.194252279454709
India,IND,2016,0.200299431115188
Indonesia,IDN,1990,0.17749555665781644
Indonesia,IDN,1991,0.1944829678425934
Indonesia,IDN,1992,0.20187493341855756
Indonesia,IDN,1993,0.21220741993670791
Indonesia,IDN,1994,0.23412079329283325
Indonesia,IDN,1995,0.2503376765820021
Indonesia,IDN,1996,0.27313521285577214
Indonesia,IDN,1997,0.299271296579334
Indonesia,IDN,1998,0.2877628013226512
Indonesia,IDN,1999,0.2818589159222907
Indonesia,IDN,2000,0.2964342785820324
Indonesia,IDN,2001,0.3115279209604044
Indonesia,IDN,2002,0.312847928302616
Indonesia,IDN,2003,0.31455820014827174
Indonesia,IDN,2004,0.31708212785396306
Indonesia,IDN,2005,0.311990430360837
Indonesia,IDN,2006,0.29304284879512293
Indonesia,IDN,2007,0.2956440909912469
Indonesia,IDN,2008,0.3100182613496411
Indonesia,IDN,2009,0.3465747053804889
Indonesia,IDN,2010,0.37546416136688804
Indonesia,IDN,2011,0.44876711434586075
Indonesia,IDN,2012,0.5280698082527007
Indonesia,IDN,2013,0.5472488805940751
Indonesia,IDN,2014,0.5416888777398011
Indonesia,IDN,2015,0.4802947413631781
Indonesia,IDN,2016,0.5142302222086284
Iran,IRN,1990,0.6954547067381046
Iran,IRN,1991,0.7333691638204545
Iran,IRN,1992,0.7519564477713508
Iran,IRN,1993,0.8338356439622262
Iran,IRN,1994,0.9374329520885939
Iran,IRN,1995,0.9065312566118191
Iran,IRN,1996,0.961553896781443
Iran,IRN,1997,0.9709199189052204
Iran,IRN,1998,0.9957481398111673
Iran,IRN,1999,1.0987484761037638
Iran,IRN,2000,1.1657498133276443
Iran,IRN,2001,1.2084455748017275
Iran,IRN,2002,1.287062495355577
Iran,IRN,2003,1.3416907652334746
Iran,IRN,2004,1.4067961305854881
Iran,IRN,2005,1.50368395401508
Iran,IRN,2006,1.574658068173765
Iran,IRN,2007,1.549007513737804
Iran,IRN,2008,1.5973156223568725
Iran,IRN,2009,1.7168323620157697
Iran,IRN,2010,1.5820940037688274
Iran,IRN,2011,1.566289274469083
Iran,IRN,2012,1.60974318241991
Iran,IRN,2013,1.6474464579901154
Iran,IRN,2014,1.7904629127617275
Iran,IRN,2015,1.7403047444325537
Iran,IRN,2016,1.6414458800462521
Iraq,IRQ,1990,1.2515069751420862
Iraq,IRQ,1991,1.0285650399686959
Iraq,IRQ,1992,1.266097918817584
Iraq,IRQ,1993,1.2925349512002111
Iraq,IRQ,1994,1.2692563590767183
Iraq,IRQ,1995,1.225867288699191
Iraq,IRQ,1996,1.164413222345186
Iraq,IRQ,1997,1.1100746268656718
Iraq,IRQ,1998,1.09432938410057
Iraq,IRQ,1999,1.0613104113674239
Iraq,IRQ,2000,1.12349987232956
Iraq,IRQ,2001,1.1896893588896231
Iraq,IRQ,2002,1.1150328894593293
Iraq,IRQ,2003,0.8422694482355235
Iraq,IRQ,2004,0.9158622786349473
Iraq,IRQ,2005,0.9657529158309189
Iraq,IRQ,2006,0.9436024482658117
Iraq,IRQ,2007,0.927949553939307
Iraq,IRQ,2008,0.8701472556894243
Iraq,IRQ,2009,0.8766782866807027
Iraq,IRQ,2010,0.9414296281352968
Iraq,IRQ,2011,1.0740439381611067
Iraq,IRQ,2012,1.1194731890874885
Iraq,IRQ,2013,1.0676478571643995
Iraq,IRQ,2014,0.8427292804835522
Iraq,IRQ,2015,0.6999887552007197
Iraq,IRQ,2016,0.6910491382371419
Ireland,IRL,1990,1.3956137852463686
Ireland,IRL,1991,1.44968732234224
Ireland,IRL,1992,1.5580736543909348
Ireland,IRL,1993,1.5506061460389062
Ireland,IRL,1994,1.6255605381165918
Ireland,IRL,1995,1.6425389755011137
Ireland,IRL,1996,1.9060773480662985
Ireland,IRL,1997,1.9994522048753767
Ireland,IRL,1998,2.331887201735358
Ireland,IRL,1999,2.5730367193781825
Ireland,IRL,2000,2.7491408934707904
Ireland,IRL,2001,2.8370640291514837
Ireland,IRL,2002,2.8403275332650972
Ireland,IRL,2003,2.8391959798994977
Ireland,IRL,2004,2.9571217348447507
Ireland,IRL,2005,3.091040811398213
Ireland,IRL,2006,3.3089104230678323
Ireland,IRL,2007,3.352601156069364
Ireland,IRL,2008,3.102355072463768
Ireland,IRL,2009,2.7586206896551726
Ireland,IRL,2010,2.569169960474308
Ireland,IRL,2011,2.352428664778915
Ireland,IRL,2012,2.2786458333333335
Ireland,IRL,2013,2.2968580715059588
Ireland,IRL,2014,2.398962610762913
Ireland,IRL,2015,2.3860705073086845
Ireland,IRL,2016,2.5340715502555367
Israel,ISR,1990,1.7985611510791366
Israel,ISR,1991,1.8086729134887776
Israel,ISR,1992,1.9145802650957289
Israel,ISR,1993,1.9273686346114831
Israel,ISR,1994,2.017234625930278
Israel,ISR,1995,2.1438057294631
Israel,ISR,1996,2.193952802359882
Israel,ISR,1997,2.281300520926891
Israel,ISR,1998,2.0705386909984207
Israel,ISR,1999,2.1459227467811157
Israel,ISR,2000,2.2536158762193073
Israel,ISR,2001,2.19435736677116
Israel,ISR,2002,2.236991408656184
Israel,ISR,2003,2.2777954762663266
Israel,ISR,2004,2.2197905268094416
Israel,ISR,2005,2.0676979629345995
Israel,ISR,2006,2.0655590480467
Israel,ISR,2007,2.1177157879363224
Israel,ISR,2008,2.2788776527560177
Israel,ISR,2009,2.183588317107093
Israel,ISR,2010,2.232507487067792
Israel,ISR,2011,2.09696807800187
Israel,ISR,2012,2.258699934340118
Israel,ISR,2013,2.0555914673561735
Israel,ISR,2014,2.037178507766743
Israel,ISR,2015,2.1183253948357983
Israel,ISR,2016,2.1704279195955114
Italy,ITA,1990,1.6845463469359134
Italy,ITA,1991,1.7148963004484308
Italy,ITA,1992,1.8024324087846706
Italy,ITA,1993,1.8339802090982202
Italy,ITA,1994,1.8282238612926904
Italy,ITA,1995,1.8697309966068494
Italy,ITA,1996,1.9048453517918165
Italy,ITA,1997,1.938352312666948
Italy,ITA,1998,1.99848439455087
Italy,ITA,1999,2.052739339169726
Italy,ITA,2000,2.053199745995908
Italy,ITA,2001,2.0835164835164837
Italy,ITA,2002,2.1107671860517985
Italy,ITA,2003,2.1158690176322414
Italy,ITA,2004,2.139849520259543
Italy,ITA,2005,2.1104648170072577
Italy,ITA,2006,2.123225663187742
Italy,ITA,2007,2.1226254510791858
Italy,ITA,2008,2.0009504090153083
Italy,ITA,2009,1.891516935674889
Italy,ITA,2010,1.84070796460177
Italy,ITA,2011,1.832552987967578
Italy,ITA,2012,1.7117854339584828
Italy,ITA,2013,1.6736749380889857
Italy,ITA,2014,1.744744247641119
Italy,ITA,2015,1.7002872329888739
Italy,ITA,2016,1.6764749517828001
Jamaica,JAM,1990,0.4545454545454546
Jamaica,JAM,1991,0.4100041000410004
Jamaica,JAM,1992,0.4469727752945957
Jamaica,JAM,1993,0.482897384305835
Jamaica,JAM,1994,0.47827819848545233
Jamaica,JAM,1995,0.5524861878453038
Jamaica,JAM,1996,0.6252442360296991
Jamaica,JAM,1997,0.6578947368421053
Jamaica,JAM,1998,0.6899195093905711
Jamaica,JAM,1999,0.7216103304215723
Jamaica,JAM,2000,0.7156308851224106
Jamaica,JAM,2001,0.7102803738317757
Jamaica,JAM,2002,0.77979948013368
Jamaica,JAM,2003,0.7751937984496124
Jamaica,JAM,2004,0.7706422018348624
Jamaica,JAM,2005,0.8029197080291971
Jamaica,JAM,2006,0.7625272331154684
Jamaica,JAM,2007,0.7586705202312138
Jamaica,JAM,2008,0.7189072609633358
Jamaica,JAM,2009,0.7153075822603719
Jamaica,JAM,2010,0.6761565836298932
Jamaica,JAM,2011,0.6369426751592357
Jamaica,JAM,2012,0.5629838142153414
Jamaica,JAM,2013,0.5946135012242043
Jamaica,JAM,2014,0.591304347826087
Jamaica,JAM,2015,0.588031822898651
Jamaica,JAM,2016,0.6194081211286993
Japan,JPN,1990,1.6119834544797396
Japan,JPN,1991,1.700152085167694
Japan,JPN,1992,1.7473729564114224
Japan,JPN,1993,1.7723754444859874
Japan,JPN,1994,1.8420822987156193
Japan,JPN,1995,1.9127131721600124
Japan,JPN,1996,1.9614036195950857
Japan,JPN,1997,1.969375773289307
Japan,JPN,1998,1.9525319194128241
Japan,JPN,1999,1.9807423464178566
Japan,JPN,2000,1.9721777861422165
Japan,JPN,2001,2.0013467591650094
Japan,JPN,2002,1.9719609360950168
Japan,JPN,2003,1.9389651564135002
Japan,JPN,2004,1.895416679666781
Japan,JPN,2005,1.8515343733927652
Japan,JPN,2006,1.8259969008666672
Japan,JPN,2007,1.8024187899824116
Japan,JPN,2008,1.7434397342440815
Japan,JPN,2009,1.7159970440667418
Japan,JPN,2010,1.7177265018437555
Japan,JPN,2011,1.6832815819578364
Japan,JPN,2012,1.6912726593160154
Japan,JPN,2013,1.6755770999267423
Japan,JPN,2014,1.6400221582441932
Japan,JPN,2015,1.6314411845138101
Japan,JPN,2016,1.624100874275025
Jordan,JOR,1990,0.7571508693213685
Jordan,JOR,1991,0.6648936170212766
Jordan,JOR,1992,0.6787330316742082
Jordan,JOR,1993,0.6663493574488338
Jordan,JOR,1994,0.6349206349206349
Jordan,JOR,1995,0.6537371976465461
Jordan,JOR,1996,0.6549757025142616
Jordan,JOR,1997,0.6599298824499897
Jordan,JOR,1998,0.6674757281553398
Jordan,JOR,1999,0.6558028616852145
Jordan,JOR,2000,0.7028504490433425
Jordan,JOR,2001,0.7092198581560284
Jordan,JOR,2002,0.7145543437382474
Jordan,JOR,2003,0.6993006993006993
Jordan,JOR,2004,0.7885304659498208
Jordan,JOR,2005,0.8498092265001735
Jordan,JOR,2006,0.8010680907877169
Jordan,JOR,2007,0.8153477218225419
Jordan,JOR,2008,0.7016473459426479
Jordan,JOR,2009,0.7543885100826926
Jordan,JOR,2010,0.7160561828697329
Jordan,JOR,2011,0.6916351298447083
Jordan,JOR,2012,0.8529048207663783
Jordan,JOR,2013,0.8334311538913017
Jordan,JOR,2014,0.7848413499271218
Jordan,JOR,2015,0.8416963418582065
Jordan,JOR,2016,0.8687460749424326
Kazakhstan,KAZ,1990,0.87890625
Kazakhstan,KAZ,1991,1.1054785317290663
Kazakhstan,KAZ,1992,0.9691467828007115
Kazakhstan,KAZ,1993,0.8157715839564922
Kazakhstan,KAZ,1994,0.5617276245162901
Kazakhstan,KAZ,1995,0.5808447502998926
Kazakhstan,KAZ,1996,0.5245649948822927
Kazakhstan,KAZ,1997,0.4543684278852395
Kazakhstan,KAZ,1998,0.5200789993416722
Kazakhstan,KAZ,1999,0.38612609014047
Kazakhstan,KAZ,2000,0.6299001541245058
Kazakhstan,KAZ,2001,0.5499664654594232
Kazakhstan,KAZ,2002,0.607638888888889
Kazakhstan,KAZ,2003,0.5761589403973509
Kazakhstan,KAZ,2004,0.6032786885245901
Kazakhstan,KAZ,2005,0.6232552100240213
Kazakhstan,KAZ,2006,0.6751977364799692
Kazakhstan,KAZ,2007,0.7706024710227997
Kazakhstan,KAZ,2008,0.8700037826251419
Kazakhstan,KAZ,2009,0.7729227700554759
Kazakhstan,KAZ,2010,0.8122077282795963
Kazakhstan,KAZ,2011,0.8186283427323995
Kazakhstan,KAZ,2012,0.8715377268385864
Kazakhstan,KAZ,2013,0.8046517091507106
Kazakhstan,KAZ,2014,0.7917702132578165
Kazakhstan,KAZ,2015,0.8479399043933531
Kazakhstan,KAZ,2016,0.846839773428299
Kenya,KEN,1990,0.11380400421496313
Kenya,KEN,1991,0.11418318244841366
Kenya,KEN,1992,0.10266129669114743
Kenya,KEN,1993,0.09182736455463729
Kenya,KEN,1994,0.08534006159326184
Kenya,KEN,1995,0.09003169115528666
Kenya,KEN,1996,0.09444191822029453
Kenya,KEN,1997,0.08838727223279849
Kenya,KEN,1998,0.08925619834710745
Kenya,KEN,1999,0.08681951188141099
Kenya,KEN,2000,0.08446738620366025
Kenya,KEN,2001,0.08219428293098724
Kenya,KEN,2002,0.08295804693055227
Kenya,KEN,2003,0.07208973730499726
Kenya,KEN,2004,0.07576820541602358
Kenya,KEN,2005,0.07918088737201365
Kenya,KEN,2006,0.08499561741347712
Kenya,KEN,2007,0.08267452074613756
Kenya,KEN,2008,0.08293124246079614
Kenya,KEN,2009,0.10268446530731994
Kenya,KEN,2010,0.11895981537436655
Kenya,KEN,2011,0.10653573579137524
Kenya,KEN,2012,0.11050222132016328
Kenya,KEN,2013,0.1274165202108963
Kenya,KEN,2014,0.13918629550321202
Kenya,KEN,2015,0.1691799991645432
Kenya,KEN,2016,0.18144010437902636
Kuwait,KWT,1990,1.3365155131264916
Kuwait,KWT,1991,0.9354997538158543
Kuwait,KWT,1992,2.3535564853556488
Kuwait,KWT,1993,2.707275803722504
Kuwait,KWT,1994,3.0138637733574445
Kuwait,KWT,1995,3.300124533001245
Kuwait,KWT,1996,3.3189920098340506
Kuwait,KWT,1997,3.3333333333333335
Kuwait,KWT,1998,3.167667941015838
Kuwait,KWT,1999,3.0737704918032787
Kuwait,KWT,2000,2.93398533007335
Kuwait,KWT,2001,2.9006181645268665
Kuwait,KWT,2002,3.0416471689284044
Kuwait,KWT,2003,3.283996299722479
Kuwait,KWT,2004,3.409090909090909
Kuwait,KWT,2005,3.612334801762114
Kuwait,KWT,2006,3.9174389216512218
Kuwait,KWT,2007,3.8338658146964852
Kuwait,KWT,2008,3.953313253012048
Kuwait,KWT,2009,4.147465437788018
Kuwait,KWT,2010,4.177807486631016
Kuwait,KWT,2011,3.6931818181818183
Kuwait,KWT,2012,3.7324574499850702
Kuwait,KWT,2013,3.7152580828133863
Kuwait,KWT,2014,3.603359523164454
Kuwait,KWT,2015,3.6496350364963503
Kuwait,KWT,2016,3.588577204953247
Kyrgyzstan,KGZ,1990,1.372055796935742
Kyrgyzstan,KGZ,1991,1.0633484162895928
Kyrgyzstan,KGZ,1992,0.6061966771441402
Kyrgyzstan,KGZ,1993,0.35682426404995543
Kyrgyzstan,KGZ,1994,0.11064394777605666
Kyrgyzstan,KGZ,1995,0.24091108190976787
Kyrgyzstan,KGZ,1996,0.2592352559948153
Kyrgyzstan,KGZ,1997,0.27624309392265195
Kyrgyzstan,KGZ,1998,0.250678922080635
Kyrgyzstan,KGZ,1999,0.2262908866488377
Kyrgyzstan,KGZ,2000,0.1828896565738671
Kyrgyzstan,KGZ,2001,0.18134193028410237
Kyrgyzstan,KGZ,2002,0.16028851933480265
Kyrgyzstan,KGZ,2003,0.17949740725967292
Kyrgyzstan,KGZ,2004,0.23814248858900575
Kyrgyzstan,KGZ,2005,0.21674876847290642
Kyrgyzstan,KGZ,2006,0.234192037470726
Kyrgyzstan,KGZ,2007,0.3279320987654321
Kyrgyzstan,KGZ,2008,0.38058991436726924
Kyrgyzstan,KGZ,2009,0.4311152764761012
Kyrgyzstan,KGZ,2010,0.3688675765400221
Kyrgyzstan,KGZ,2011,0.5074302283436027
Kyrgyzstan,KGZ,2012,0.6937033084311632
Kyrgyzstan,KGZ,2013,0.6805095096841738
Kyrgyzstan,KGZ,2014,0.5474764756201883
Kyrgyzstan,KGZ,2015,0.4530961570733345
Kyrgyzstan,KGZ,2016,0.5432993085281528
Latvia,LVA,1990,1.1636636636636637
Latvia,LVA,1991,1.0570026425066061
Latvia,LVA,1992,0.916030534351145
Latvia,LVA,1993,0.8904374758033294
Latvia,LVA,1994,0.8254716981132075
Latvia,LVA,1995,0.7974481658692185
Latvia,LVA,1996,0.7664380798709156
Latvia,LVA,1997,0.8153281695882593
Latvia,LVA,1998,0.7815713698066639
Latvia,LVA,1999,0.7890365448504982
Latvia,LVA,2000,0.8808724832214766
Latvia,LVA,2001,1.05977108944468
Latvia,LVA,2002,1.1144449207029576
Latvia,LVA,2003,1.170858629661752
Latvia,LVA,2004,1.2724879333040806
Latvia,LVA,2005,1.3321492007104796
Latvia,LVA,2006,1.4831460674157304
Latvia,LVA,2007,1.7288444040036395
Latvia,LVA,2008,1.6121602947950253
Latvia,LVA,2009,1.4452214452214451
Latvia,LVA,2010,1.510146295422369
Latvia,LVA,2011,1.3371537726838585
Latvia,LVA,2012,1.304978250362494
Latvia,LVA,2013,1.3691931540342297
Latvia,LVA,2014,1.4349332013854528
Latvia,LVA,2015,1.5515515515515517
Latvia,LVA,2016,1.5704154002026343
Lebanon,LBN,1990,0.6778451658936854
Lebanon,LBN,1991,0.7871321013004791
Lebanon,LBN,1992,1.0403120936280885
Lebanon,LBN,1993,1.1706715958102278
Lebanon,LBN,1994,1.0285042609462238
Lebanon,LBN,1995,1.1904761904761907
Lebanon,LBN,1996,1.1908058709498752
Lebanon,LBN,1997,1.1481683980317114
Lebanon,LBN,1998,1.2181916621548456
Lebanon,LBN,1999,1.12059765208111
Lebanon,LBN,2000,1.0408534998698933
Lebanon,LBN,2001,0.9270859433725883
Lebanon,LBN,2002,0.8847441415590627
Lebanon,LBN,2003,0.9115770282588879
Lebanon,LBN,2004,0.8754650908295032
Lebanon,LBN,2005,0.8512449457331347
Lebanon,LBN,2006,0.819327731092437
Lebanon,LBN,2007,0.6503041745332494
Lebanon,LBN,2008,0.944386149003148
Lebanon,LBN,2009,1.059630168294203
Lebanon,LBN,2010,1.029678982434888
Lebanon,LBN,2011,0.9803921568627451
Lebanon,LBN,2012,0.9750812567713978
Lebanon,LBN,2013,0.8625063419583967
Lebanon,LBN,2014,0.878453921098866
Lebanon,LBN,2015,0.8571865911526098
Lebanon,LBN,2016,0.8489722966934764
Libya,LBY,1990,1.397340545413568
Libya,LBY,1991,1.36443661971831
Libya,LBY,1992,1.3545474091593206
Libya,LBY,1993,1.5562565720294428
Libya,LBY,1994,1.8125643666323379
Libya,LBY,1995,1.9195797130733483
Libya,LBY,1996,2.084988085782367
Libya,LBY,1997,1.9734271199687379
Libya,LBY,1998,1.904945160669617
Libya,LBY,1999,2.0849128127369223
Libya,LBY,2000,2.0716685330347144
Libya,LBY,2001,2.112805438177476
Libya,LBY,2002,2.1153498463207376
Libya,LBY,2003,2.1170610211706102
Libya,LBY,2004,2.171628721541156
Libya,LBY,2005,2.1900327642697017
Libya,LBY,2006,2.1742823169695944
Libya,LBY,2007,1.9414225941422594
Libya,LBY,2008,2.1950816966496123
Libya,LBY,2009,2.526899250081513
Libya,LBY,2010,2.9202968699580514
Libya,LBY,2011,2.177044981591164
Libya,LBY,2012,2.6726057906458798
Libya,LBY,2013,2.7848101265822787
Libya,LBY,2014,3.065073876139579
Libya,LBY,2015,2.3527578684948582
Libya,LBY,2016,3.2655576093653726
Lithuania,LTU,1990,1.4880952380952381
Lithuania,LTU,1991,1.6499864755206923
Lithuania,LTU,1992,1.0845986984815619
Lithuania,LTU,1993,0.8444565513484065
Lithuania,LTU,1994,0.6577144423129624
Lithuania,LTU,1995,0.7995588640749931
Lithuania,LTU,1996,0.8879023307436182
Lithuania,LTU,1997,1.005586592178771
Lithuania,LTU,1998,1.0689170182841068
Lithuania,LTU,1999,0.9634457353357893
Lithuania,LTU,2000,0.8566533409480297
Lithuania,LTU,2001,0.9499136442141622
Lithuania,LTU,2002,0.9869375907111757
Lithuania,LTU,2003,1.0251903925014645
Lithuania,LTU,2004,1.123927832002366
Lithuania,LTU,2005,1.2260765550239234
Lithuania,LTU,2006,1.3018468059339994
Lithuania,LTU,2007,1.5342129487572875
Lithuania,LTU,2008,1.5561780267662622
Lithuania,LTU,2009,1.294600568361225
Lithuania,LTU,2010,1.3764404609475032
Lithuania,LTU,2011,1.3947453778786894
Lithuania,LTU,2012,1.4116874589625736
Lithuania,LTU,2013,1.429046194749086
Lithuania,LTU,2014,1.6156176371592055
Lithuania,LTU,2015,1.7394270122783082
Lithuania,LTU,2016,1.8685121107266438
Luxembourg,LUX,1990,6.80628272251309
Luxembourg,LUX,1991,8.031088082901555
Luxembourg,LUX,1992,8.695652173913043
Luxembourg,LUX,1993,8.816120906801007
Luxembourg,LUX,1994,8.706467661691542
Luxembourg,LUX,1995,8.088235294117647
Luxembourg,LUX,1996,8.21256038647343
Luxembourg,LUX,1997,8.80952380952381
Luxembourg,LUX,1998,8.92018779342723
Luxembourg,LUX,1999,9.74477958236659
Luxembourg,LUX,2000,11.238532110091743
Luxembourg,LUX,2001,11.59090909090909
Luxembourg,LUX,2002,11.936936936936938
Luxembourg,LUX,2003,13.19910514541387
Luxembourg,LUX,2004,15.044247787610619
Luxembourg,LUX,2005,15.720524017467248
Luxembourg,LUX,2006,14.8068669527897
Luxembourg,LUX,2007,13.894736842105264
Luxembourg,LUX,2008,13.814432989690722
Luxembourg,LUX,2009,12.474849094567405
Luxembourg,LUX,2010,12.79527559055118
Luxembourg,LUX,2011,13.294797687861273
Luxembourg,LUX,2012,12.429378531073446
Luxembourg,LUX,2013,11.970534069981584
Luxembourg,LUX,2014,11.171171171171173
Luxembourg,LUX,2015,10.229276895943562
Luxembourg,LUX,2016,9.671848013816925
Malaysia,MYS,1990,0.8097615085967831
Malaysia,MYS,1991,0.8477321814254859
Malaysia,MYS,1992,0.8788086091669737
Malaysia,MYS,1993,0.8929946112394148
Malaysia,MYS,1994,0.9660626689358294
Malaysia,MYS,1995,1.0005857087075363
Malaysia,MYS,1996,1.1133314302026833
Malaysia,MYS,1997,1.2475073041784537
Malaysia,MYS,1998,1.1349762604567037
Malaysia,MYS,1999,1.3415118485503728
Malaysia,MYS,2000,1.3882900750194018
Malaysia,MYS,2001,1.4762326542663124
Malaysia,MYS,2002,1.4788499669530732
Malaysia,MYS,2003,1.5425725737884126
Malaysia,MYS,2004,1.6275654003413917
Malaysia,MYS,2005,1.5842123700906934
Malaysia,MYS,2006,1.4884359972521182
Malaysia,MYS,2007,1.5531437125748504
Malaysia,MYS,2008,1.6008224408870613
Malaysia,MYS,2009,1.5395709392464396
Malaysia,MYS,2010,1.5633862733976178
Malaysia,MYS,2011,1.5566646888415763
Malaysia,MYS,2012,1.5343332874638778
Malaysia,MYS,2013,1.985136923546778
Malaysia,MYS,2014,2.1930558810727563
Malaysia,MYS,2015,2.02834395956526
Malaysia,MYS,2016,2.046602574547825
Malta,MLT,1990,1.3812154696132597
Malta,MLT,1991,1.3698630136986303
Malta,MLT,1992,1.358695652173913
Malta,MLT,1993,1.6172506738544472
Malta,MLT,1994,1.6042780748663101
Malta,MLT,1995,1.8567639257294428
Malta,MLT,1996,1.3157894736842106
